Order_orig.	Familiy_orig.	Orig._comb.		Described_as	Name	Author	Year	Page	Bar code	Type kind	Are we sure it is a published name?	Conserved as	Where	Associated preparation numbers	Labeled as type	Label(s)	Specimens	Males	Females	Larvae	Pupae	Original description checked?	Author(s)	Year	Title	Reference	Editors	Place	Periodicle	Publisher	Volume	Pages	Expedition	Country	Years	Province/Region/State	District/County/Municip.	This is type locality	Order.	Family	Genus	Combination	Author and year	Status	Reference to curr. taxonomy	Reference to publication of lectotype	Date	Remarks	Recorder	Locality	Country	Invalid details	Current combination established by	Record_ID	Search by bar code	Copy
Diptera	Chironomidae	Amblycladius subplumosus		Species	subplumosus	Kieffer	1923	5	10000633	Holotype	TRUE	On slide	Pinned type collection	11992	TRUE	("11993","other parts on separate slide","Genitalia HOLOTYPE Amblycladius subplumosus Kieffer Novaj. Semlja No 228 Gl. 2770 ZM Oslo = Chaetocladius (Amblycladius) subplumosus")	0	1	0	0	0	TRUE	Kieffer, J. J.	1923	Nouvelle contribution à l'étude des Chironomides de la Nouvelle-Zemble	Kieffer 1923			Rep. Scient. Results Norw. Exped. Nova-Zemlya		9	3-11	Novaja Semlya	Russia	1921												24.11.2005	Resten av dyret på separat slide	Gammelmo, Øivind					1102		0
Diptera	Chironomidae	Camptocladius brachytomus		Species	brachytomus	Kieffer	1922	21	10000624	Holotype	TRUE	On slide	Slide type collection		TRUE	("Camptocaldius brachytomus K.","Novaj. Semlja. Ökland Berek (Briska) öen 18.aug. no. 235","HOLOTYPE TYPUS Limnophyes brachytomus","11246","(Limnophyes borealis Goetgh m. syn, O.A.Sæther 1986)")	0	1	0	0	0	FALSE	Kieffer, J. J.	1922	Chironomides de la Nouvelle-Zemble	Kieffer 1922			Rep. Scient. Results Norw. Exped. Nova Zemlya		2	1-24	Novaja Semlya	Russia	1921												21.11.2005		Gammelmo, Øivind					1095		0
Diptera	Chironomidae	Camptocladius nanseni		Species	nanseni	Kieffer	1926	86	10000600	Lectotype	TRUE	On slide	Slide type collection		TRUE	("LECTOTYPE, Female Camptocladius nanseni var., Vinter havnen 22-9-01, TYPUS, 408","Smittia nanseni, Sæther, Sublette, Willassen")	0	0	1	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												09.11.2005		Gammelmo, Øivind					1023		0
Diptera	Chironomidae	Camptocladius novae-semliae		Species	novae-semliae	Kieffer	0	0	10000619	Holotype	FALSE	On slide	Slide type collection		TRUE	("Captocladius novae-semliae K.","Novaj.Semlja. Ökland Matotelinstredet(?) Nordöen, 13.juli no 58 Ved sightseeing av 5 gamle musereder","HOLOTYPE TYPUS","11249","= Smittia novaesemliae (K.) Goetghebuer 1940-50:97 O.A.Sæther 1986")	0	0	1	0	0	FALSE											Novaja Semlya	Russia	1921												16.11.2005		Gammelmo, Øivind					1093		0
Diptera	Chironomidae	Camptocladius polaris		Species	polaris	Kieffer	0	0	10000599	Lectotype	FALSE	In glycerol	Glycerol type collection		FALSE	("Camptocladius polaris Kieff.","Vinter havnen 30.6.02","2. Fram Exp. 1898-1902","Gl. 2794a Z.M.Oslo")	1	0	0	0	0	FALSE																									09.11.2005	Camptocladius polaris = Smittia polaris	Gammelmo, Øivind					1022		0
Diptera	Chironomidae	Camptocladius polaris		Species	polaris	Kieffer	1926	85		Holotype	TRUE	On slide	On Loan		TRUE	Camptocladius polaris, Smittia polaris, Gl. 2795, 407, HOLOTYPE	1	0	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												09.11.2005	Utlånt til Thora Hrafnsdottir, Hlemmur 3 - 125 Reykjavik, 30/10-02	Gammelmo, Øivind					1021		0
Diptera	Chironomidae	Camptocladius polaris		Species	polaris	Kieffer	1926	85	10002020		TRUE	Pinned	Pinned type collection		TRUE	"Vinterhavnen 30 June 1902", " Camptocladius polaris ?", "Smitta polaris (Kieff)) reu. O. R. Oliver", "Lectotypus (red label)", "GI 2794 Z.M.Oslo", "496", " Gent.prep. i tube GL. 2794a"	1	0	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902	North West Territories	Ellesmere Island										10.10.2005	Text in unit: "406 Lectotypus Smitta polaris (Kieff), Camtocladius polaris. Genit. Prep. GL. 2794 a. 2. Fram exp. NB. Vinterhavnen 30. June 1902.	Lønnve, Ole	Vinterhavnen, Havnefjorden	Canada			298		
Diptera	Chironomidae	Captocladius pumilio		Species	pumilio	Holmgren	0	0	10000625		FALSE	On slide	Slide type collection		TRUE	("Captocladius pumilio H. var.","Novaj.Semlja Ökland Michiganbugten 8 aug no187b","11250","= Smittia atterrima (meig.) det. O.A.Sæther")	0	1	0	0	0	FALSE																									09.11.2005		Gammelmo, Øivind					1044		0
Diptera	Chironomidae	Camptocladius pumilio var. Tenuinervis		Species	pumilio var. Tenuinervis	Kieffer	1922	21	10000623	Holotype	TRUE	On slide	Slide type collection		TRUE	("Camptocladius pumilio Holmgr.","Novaj. Semlja. Ökland Machiginstredet 8.aug. no.187a","11245","HOLOTYPE TYPUS","= Smittia tenuinervis (K.) ..")	1	0	0	0	0	TRUE	Kieffer, J. J.	1922	Chironomides de la Nouvelle-Zemble	Kieffer 1922			Rep. Scient. Results Norw. Exped. Nova Zemlya		2	1-24	Novaja Semlya	Russia	1921												21.11.2005		Gammelmo, Øivind					1096		0
Diptera	Chironomidae	Chironomus coracina		Species	coracin	Zetterstedt	1850	0	10001465		FALSE	Pinned	Pinned type collection		FALSE	("Kongsvld 6.8.61", "Siebke")	1	0	0	0	0	FALSE														Sør-Trøndelag	Oppdal										26.09.2005		Gammelmo, Øivind	Kongsvoll	Norway			149		
Diptera	Chironomidae	Chironomus coracina		Species	coracina	Zetterstedt	1850	0	10001462		FALSE	Pinned	Pinned type collection		FALSE	("Dovre", "Siebke")	2	0	0	0	0	FALSE														Oppland	Dovre										26.09.2005		Gammelmo, Øivind	Dovre	Norway			152		
Diptera	Chironomidae	Chironomus coracina		Species	coracina	Zetterstedt	1850	0	10001464		FALSE	Pinned	Pinned type collection		FALSE	("Nystuen", "Siebke")	0	0	0	0	0	FALSE														Oppland	Vang										26.09.2005		Gammelmo, Øivind	Nystuen	Norway			151		
Diptera	Chironomidae	Chironomus coracina		Species	coracina	Zetterstedt	1850	0	10001461		FALSE	Pinned	Pinned type collection		FALSE	("Nystuen", "Siebke")	1	0	0	0	0	FALSE														Oppland	Vang										26.09.2005		Gammelmo, Øivind	Nystuen	Norway			150		
Diptera	Chironomidae	Chironomus coracinus		Species	coracinus	Zetterstedt	1850	0	10001460		FALSE	Pinned	Pinned type collection		FALSE	("Nystuen", "Siebke")	0	0	1	0	0	FALSE														Oppland	Vang										26.09.2005		Gammelmo, Øivind	Nystuen	Norway			148		
Diptera	Chironomidae	sp?		Species	sp?		0	0			FALSE	Pinned	Pinned type collection		FALSE	M. Ent. T. Bd II Kieffer Chironomus sp? Indre Eide 4/7-1902 11908 Gl. 1188 Utlånsnr. 419	1	0	0	0	0	FALSE																									06.10.2005		Gammelmo, Øivind					215		
Diptera	Chironomidae	Chironomus? Holtedahlia		Species	holtedahlia	Kieff.	0	0			FALSE	Pinned	Pinned type collection		FALSE	Indre Eide 4/7-1902 Gl. 1189 11909 Utl.nr. 420	1	0	0	0	0	FALSE																									06.10.2005		Gammelmo, Øivind					216		
Diptera	Chironomidae	Crictopus polaris		Species	polaris	Kieffer	1926	84	10000595	Holotype	TRUE	On slide	Slide type collection		TRUE	("Crictopus polaris, 402, vidi 1966 M.Hirvenoja, Godhavn 30-7-98, 2324, TYPUS","Crictopus bacilliger HOLOTYPE det. Sæther, Sublette, Willassen")	0	1	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					994		0
Diptera	Chironomidae	Dactylocladius gelidorum		Species	gelidorum	Kieffer	1923	6	10000615		TRUE	On slide	Slide type collection		TRUE	("Novaj.Semlja Ökland, Sölvbugten, Nordöen 24 juli no 120, TYPUS, Dactylocladius gelidorum, 11956, LECTOTYPE female Cranston 1997")	0	0	1	0	0	TRUE	Kieffer, J. J.	1923	Nouvelle contribution à l'étude des Chironomides de la Nouvelle-Zemble	Kieffer 1923			Rep. Scient. Results Norw. Exped. Nova-Zemlya		9	3-11	Novaja Semlya	Russia	1921												09.11.2005		Gammelmo, Øivind					1037		0
Diptera	Chironomidae	Diamesa geminata		Species	geminata	Kieffer	1926	79	10000587	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("Z.M.Oslo, Gl.2769, Diamesa geminata female, 140 17, ALLOTYPE, Reindeer Point 15-8 1898, det. Sæther, Sublette, Willassen")	0	0	1	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					986		0
Diptera	Chironomidae	Diamesa geminata		Species	geminata	Kieffer	1926	79	10000586	Lectotype	TRUE	On slide	Slide type collection		TRUE	("Gl.2765 Z.M.Oslo, 140 16,Diamesa geminata Kieffer, HOLOTYPE, Reindeer point, 15-8-98, det. Sæther, Sublette, Willassen, Gl.2768 Z.N.Oslo")	0	1	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					985		0
Diptera	Chironomidae	Diamesa polaris		Species	polaris	Kieffer	1926	79	10000585	Holotype	TRUE	On slide	Slide type collection		TRUE	("Gl. 2764 Z.M.Oslo, 140 15, Diamesa polaris, HOLOTYPE, ?Rice Strad? 20-8-90, det. Sæther, Sublette, Willassen","=Arctodiamesa polaris incerta sedis")	0	0	1	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					984		0
Diptera	Chironomidae	Diamesa simplex		Species	simplex	Kieffer	1926	81	10000588	Holotype	TRUE	On slide	Slide type collection		TRUE	("Gl.2767 Z.M.Oslo, 140 18, Diamesa simplex Kieffer, HOLOTYPE, Gl.2769 Z.M.Oslo, Havnen 3-9-99, Schci?","det. Sæther, Sublette, Willassen")	0	1	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					987		0
Diptera	Chironomidae	Holtedahlia brevipalpis		Species	brevipalpis	Kieffer	1926	78	10000582	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("Holtedahlia brevipalpis, Havnen 13-7-01, TYPUS, 6634, Gl. 2797a Z.M.Oslo","Chiron.., PARALECTOTYPE det. Sæther, Sublette, Willassen")	0	1	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					980		0
Diptera	Chironomidae	Holtedahlia crassicornis		Species	crassicornis	Kieffer	1922	5	10003285	Syntype(s)	TRUE	Pinned	Pinned type collection		TRUE	("Novaj.Semlja Ökland, Østre Korsö (Archangel bugt) No 224. 15.aug","Chironomus crassicornis","TYPUS (RED LABEL)")	1	0	0	0	0	TRUE	Kieffer, J. J.	1922	Chironomides de la Nouvelle-Zemble	Kieffer 1922			Rep. Scient. Results Norw. Exped. Nova Zemlya		2	1-24	Novaja Semlya	Russia	1921												11.10.2005	Står oppført som Chironomus crassicornis i typesamlingen	Gammelmo, Øivind					314		
Diptera	Chironomidae	Holtedahlia crassicornis		Species	crassicornis	Kieffer	1922	5	10003274	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	("Novaj, Semlja Ökland Østre Korsø (Arehangel bugt) No 224 15.aug";"Chironomus crassicornis"," TYPUS (RED LABEL)")	0	0	1	0	0	TRUE	Kieffer, J. J.	1922	Chironomides de la Nouvelle-Zemble	Kieffer 1922			Rep. Scient. Results Norw. Exped. Nova Zemlya		2	1-24	Novaja Semlya	Russia	1921												11.10.2005	Står oppført som Chironomus crassicornis i typesamlingen	Gammelmo, Øivind					313		
Diptera	Chironomidae	Metriocnemus despectus		Species	despectus	Kieffer	1926	87	10000569	Paralectotype(s)	TRUE	On slide	Slide type collection	Gl. 2798a	TRUE	("Metriocnemus despectus Kieff., Havnen 3/VII/02, PARALECTOTYPE, Gl.2798b. Z.M.Oslo.","2.Fram Exp. 1898-1902")	0	0	1	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005	+ glycerolprep. M. despectus 414 Gl. 2798a	Gammelmo, Øivind					966		0
Diptera	Chironomidae	Metriocnemus despectus		Species	despectus	Kieffer	1926	87	10000568	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("Metriocnemus despectus Vinterhavnen 30.6.98, 432 PARALECTOTYPE","Paraphaenocladius despectus (Kieffer) Sæther, Subulette, Willassen")	0	0	1	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					963		0
Diptera	Chironomidae	Metriocnemus despectus		Species	despectus	Kieffer	1926	87	10000567	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("Metriocnemus despectus, Vinterhavnen, 15.7.01, 413, PARALECTOTYPE","Paraphaenocladius despectus (Kieffer) Sæter, Sublette, Willassen")	1	0	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					962		0
Diptera	Chironomidae	Metriocnemus despectus		Species	despectus	Kieffer	1926	87	10000566	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("Metriocnemus despectus, Vinterhavnen 15.7.01., TYPUS, 412, PARALECTOTYPE","Paraphaenocladius despectus (Kieffer) Sæter, Sublette, Willassen")	1	0	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					959		0
Diptera	Chironomidae	Metriocnemus despectus		Species	despectus	Kieffer	1926	87	10000565	Lectotype	TRUE	On slide	Pinned type collection		TRUE	("LECTOTYPE male, Metriocnemus despectus, Vinterhavnen 15.7.01., 433, Lectoype","Paraphaenocladius despectus (Kieffer) Sæther, Sublette, Willassen")	0	1	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					953		0
Diptera	Chironomidae	Metriocnemus oeklandi		Species	oeklandi	Kieffer	1922	0			FALSE				FALSE	No 11 Baie Pomor	1	0	0	0	0	FALSE																									24.11.2005	Specimen lost?	Gammelmo, Øivind					1103		0
Diptera	Chironomidae	Metriocnemus polaris		Species	polaris	Kieffer	1926	87	10000581	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("Metriocnemus polaris female, Havnen 15-7-01, PARALECTOTYPE", 416, TYPUS")	0	0	1	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					979		0
Diptera	Chironomidae	Metriocnemus polaris		Species	polaris	Kieffer	1926	87	10000580	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("Metriocnemus polaris female, Havnen 15-7-01, ALLOLECTOTYPE, 415, TYPUS")	0	0	1	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					978		0
Diptera	Chironomidae	Metriocnemus polaris		Species	polaris	Kieffer	1926	87	10000579	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("female Metriocnemus polaris var., Cap. Rutherford 26-7-99, PARALECTOTYPE, 442")	0	0	1	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					977		0
Diptera	Chironomidae	Metriocnemus polaris		Species	polaris	Kieffer	1926	87	10000578	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("Metriocnemus polaris female, Vinterhavnen 15-7-01, PARALECTOTYPE, 436","Sæther, Sublette, Willassen","Paraphaenocladius despectus (Kieffer)")	0	0	1	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					976		0
Diptera	Chironomidae	Metriocnemus polaris		Species	polaris	Kieffer	1926	87	10000577	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("Metriocnemus polaris = P. despectus, Vinter Havnen, PARALECTOTYPE, 15-7-1901, male, 434B","Paraphaenocladius despectus Sæther, Sublette, Willassen")	0	1	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					975		0
Diptera	Chironomidae	Metriocnemus polaris		Species	polaris	Kieffer	1926	87	10000576	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("male Metriocnemus polaris male, PARALECTOTYPE, Vinterhavnen 15.7.01, 418, TYPUS")	0	1	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					973		0
Diptera	Chironomidae	Metriocnemus polaris		Species	polaris	Kieffer	1926	87	10000575	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("male Metriocnemus polaris, Vinterhavnen 15.7.01, PARALECTOTYPE, 438")	0	1	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					972		0
Diptera	Chironomidae	Metriocnemus polaris		Species	polaris	Kieffer	1926	87	10000573	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("Metriocnemus polaris, Vinterhavnen 15.7.01, 434, PARALECTOTYPE")	0	1	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					971		0
Diptera	Chironomidae	Metriocnemus polaris		Species	polaris	Kieffer	1926	87	10000572	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("Metriocnemus polaris male, Vinterhavnen 15.7.01., Gl. 2796.Z.M.Oslo, 2. Fram Exp. 1898-1902","PARALECTOTYPE 417")	0	1	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					970		0
Diptera	Chironomidae	Metriocnemus polaris		Species	polaris	Kieffer	1926	87	10000571	Lectotype	TRUE	On slide	Slide type collection		TRUE	("Metriocnemus polaris, Vinterhavnen 15.7.01, 437, LECTOTYPE")	0	1	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												08.11.2005		Gammelmo, Øivind					968		0
Diptera	Chironomidae	Micropsecta natvigi		Species	natvigi	Goetgh	0	0			FALSE	Pinned	Pinned type collection		FALSE	Hoels eksp. 1930 juli Østgrønland TYPE ♂ Goetgeb. Det. 11q04 Gl. 1184 + 1184a	0	1	0	0	0	FALSE																									06.10.2005		Gammelmo, Øivind					214		
Diptera	Chironomidae	Camptocladius nanseni		Species	nanseni	Kieffer	1926	86	10000602	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("Camptocladius nanseni, Reindeer Point 15-8-98, 409, TYPUS, PARALECTOTYPE","Smittia nanseni (K.), Sæther, Sublette, Willassen")	0	0	1	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												09.11.2005		Gammelmo, Øivind					1025		0
Diptera	Chironomidae	Camptocladius nanseni		Species	nanseni	Kieffer	1926	86	10000601	Paralectotype(s)	TRUE	On slide	Slide type collection		TRUE	("Camptocladius nanseni var., Vinter havnen 22-7-01, 429, ALLOLECTOTYPE","Smittia nanseni (K.), Sæther, Sublette, Willassen")	0	1	0	0	0	TRUE	Kieffer, J. J.	1926	Chironomiden der 2. Fram-Expedition (1898-1902)	Kieffer 1926			Norsk entomologisk tidsskrift		2	78-89	2. Fram Exp.	Grønland	1898-1902												09.11.2005		Gammelmo, Øivind					1024		0
Diptera	Chironomidae	Oeklandia borealis		Species	borealis	Kieffer	1922	6	10000626	Holotype	TRUE	On slide	Slide type collection		TRUE	("Gl.1183 Z.M.Oslo, 119 03, Öklandia borealis K., Novaj. Semlja Ökland Lommevandet (nom.nov) Belutscha bugten 16 juli no 63, TYPUS, prep. T.Ekrem, 2003 (Euparal)")	0	1	0	0	0	TRUE	Kieffer, J. J.	1922	Chironomides de la Nouvelle-Zemble	Kieffer 1922			Rep. Scient. Results Norw. Exped. Nova Zemlya		2	1-24	Novaja Semlya	Russia	1921												11.10.2005		Gammelmo, Øivind					315		
Diptera	Chironomidae	Orthocladius gelidus		Species	gelidus	Kieffer	1922	13	10000611	Syntype(s)	TRUE	On slide	Slide type collection		FALSE	("Novaj.Semlja Ökland, Nordre Korsö (Archangel bugt) 14 aug, male, 11960, Orthocladius gelidus K., Euparal slide Cranston.")	0	0	1	0	0	TRUE	Kieffer, J. J.	1922	Chironomides de la Nouvelle-Zemble	Kieffer 1922			Rep. Scient. Results Norw. Exped. Nova Zemlya		2	1-24	Novaja Semlya	Russia	1921												09.11.2005		Gammelmo, Øivind					1035		0
Diptera	Chironomidae	Orthocladius gelidus		Species	gelidus	Kieffer	1922	13	10000610	Syntype(s)	TRUE	On slide	Slide type collection		TRUE	("Novaj.Semlja Ökland, Grobova bugten 3 aug no 309, female, 11967, Orthocladius gelidus K., not Eudactyloc.","PARALECTOTYPE Orthocladius gelidus")	0	0	1	0	0	TRUE	Kieffer, J. J.	1922	Chironomides de la Nouvelle-Zemble	Kieffer 1922			Rep. Scient. Results Norw. Exped. Nova Zemlya		2	1-24	Novaja Semlya	Russia	1921												09.11.2005		Gammelmo, Øivind					1034		0
